Match_ID,Tournament_ID,Player_White,Player_Black,Winner,Arbiter,Match_Type,Round
M-394-LRTX,T-601-IRKK,AU-43-EVSH,BO-81-BLTA,BO-81-BLTA,A-920-YIJT,Knockout,1
M-217-PXQJ,T-601-IRKK,RW-56-VHBX,PH-45-MUMM,PH-45-MUMM,A-846-UILI,Knockout,1
M-290-MONM,T-601-IRKK,CM-61-CDYH,MZ-55-UHWU,MZ-55-UHWU,A-285-OMXX,Knockout,1
M-535-ALJH,T-601-IRKK,NZ-76-WYEI,PE-14-WDWO,NZ-76-WYEI,A-275-YFLC,Knockout,1
M-302-MOOB,T-601-IRKK,ET-55-UMZP,CG-57-KABD,CG-57-KABD,A-458-UQCQ,Knockout,1
M-096-EEIS,T-601-IRKK,LA-10-QYGC,JM-41-XOJL,LA-10-QYGC,A-038-HPER,Knockout,1
M-208-LMOR,T-601-IRKK,CM-96-CDCJ,RW-20-TSOS,RW-20-TSOS,A-482-YSYR,Knockout,1
M-178-WNEC,T-601-IRKK,BZ-55-RHJN,UA-14-LFSU,BZ-55-RHJN,A-875-XYXX,Knockout,1
M-352-MLSB,T-601-IRKK,KG-78-HQNB,VN-99-JJHD,VN-99-JJHD,A-846-UILI,Knockout,1
M-182-RSBF,T-601-IRKK,BR-52-SHSR,BG-62-CNAR,BG-62-CNAR,A-497-RSND,Knockout,1
M-067-MOLC,T-601-IRKK,BN-55-CNIW,BH-00-SPDN,BH-00-SPDN,A-864-KMZU,Knockout,1
M-014-GHSX,T-601-IRKK,MT-21-KUBT,FI-18-FWJQ,MT-21-KUBT,A-107-OZAY,Knockout,1
M-751-HHVE,T-601-IRKK,TG-01-LHXU,ZW-41-FZKV,TG-01-LHXU,A-689-FQUI,Knockout,1
M-667-YIFS,T-601-IRKK,PG-78-IXJG,AM-14-OIUO,AM-14-OIUO,A-174-FIOU,Knockout,1
M-907-NWWZ,T-601-IRKK,HR-56-RZKZ,SE-65-GLVV,SE-65-GLVV,A-072-OOEB,Knockout,1
M-617-LUHW,T-601-IRKK,LK-58-UJDD,CR-56-EVRA,LK-58-UJDD,A-072-OOEB,Knockout,1
M-018-OFIM,T-601-IRKK,GT-63-TGHU,ME-70-QPMD,ME-70-QPMD,A-370-KAHS,Knockout,1
M-886-BERV,T-601-IRKK,AF-25-TBIB,VC-54-LRXM,VC-54-LRXM,A-543-NJWT,Knockout,1
M-619-FFRF,T-601-IRKK,MV-90-WBRM,AU-61-MMXA,MV-90-WBRM,A-285-OMXX,Knockout,1
M-708-UGRS,T-601-IRKK,SE-65-GLVV,AF-57-MVVE,SE-65-GLVV,A-426-GEMT,Knockout,2
M-566-WTJZ,T-601-IRKK,LK-58-UJDD,BO-81-BLTA,BO-81-BLTA,A-953-RXIU,Knockout,2
M-645-TJBU,T-601-IRKK,HR-41-FLFC,SK-03-YMIH,SK-03-YMIH,A-133-ZXLE,Knockout,2
M-590-FYSN,T-601-IRKK,NZ-76-WYEI,ME-70-QPMD,NZ-76-WYEI,A-444-FJOY,Knockout,2
M-254-KEKP,T-601-IRKK,CG-57-KABD,MV-90-WBRM,CG-57-KABD,A-475-CECH,Knockout,2
M-632-PHVW,T-601-IRKK,AL-82-QXDP,AR-69-BRKM,AL-82-QXDP,A-037-PABZ,Knockout,2
M-871-RLDB,T-601-IRKK,RW-20-TSOS,LK-18-NOKN,LK-18-NOKN,A-546-VWCY,Knockout,2
M-441-LGIQ,T-601-IRKK,KE-83-NKYF,BZ-55-RHJN,KE-83-NKYF,A-978-BMXJ,Knockout,2
M-814-HDHX,T-601-IRKK,BG-62-CNAR,CR-83-OMOQ,CR-83-OMOQ,A-400-WVNE,Knockout,2
M-552-RODD,T-601-IRKK,MX-33-ORFP,VU-48-PERH,MX-33-ORFP,A-739-NXKI,Knockout,2
M-757-WGBD,T-601-IRKK,BH-00-SPDN,MT-21-KUBT,MT-21-KUBT,A-400-WVNE,Knockout,2
M-199-YOID,T-601-IRKK,MZ-55-UHWU,VN-99-JJHD,VN-99-JJHD,A-584-EYAH,Knockout,2
M-297-OXDP,T-601-IRKK,LA-10-QYGC,VC-54-LRXM,LA-10-QYGC,A-181-EAUL,Knockout,2
M-447-BLOG,T-601-IRKK,CV-71-GBTB,PH-45-MUMM,PH-45-MUMM,A-448-DFTZ,Knockout,2
M-079-SNDC,T-601-IRKK,TG-01-LHXU,AM-14-OIUO,AM-14-OIUO,A-475-CECH,Knockout,2
M-866-SEZP,T-601-IRKK,PL-95-DNAC,OM-22-CIOD,OM-22-CIOD,A-133-ZXLE,Knockout,2
M-304-EPHZ,T-601-IRKK,CG-57-KABD,KE-83-NKYF,CG-57-KABD,A-323-XPBU,Knockout,3
M-362-MEZM,T-601-IRKK,LA-10-QYGC,MT-21-KUBT,LA-10-QYGC,A-689-FQUI,Knockout,3
M-672-RZUK,T-601-IRKK,OM-22-CIOD,MX-33-ORFP,MX-33-ORFP,A-280-BQZY,Knockout,3
M-275-HWQN,T-601-IRKK,BO-81-BLTA,NZ-76-WYEI,NZ-76-WYEI,A-037-PABZ,Knockout,3
M-693-IBSP,T-601-IRKK,PH-45-MUMM,LK-18-NOKN,LK-18-NOKN,A-576-ZMEW,Knockout,3
M-512-TGVK,T-601-IRKK,AL-82-QXDP,AM-14-OIUO,AM-14-OIUO,A-205-LUPN,Knockout,3
M-424-RIIV,T-601-IRKK,SE-65-GLVV,SK-03-YMIH,SK-03-YMIH,A-038-HPER,Knockout,3
M-205-WVTE,T-601-IRKK,CR-83-OMOQ,VN-99-JJHD,CR-83-OMOQ,A-576-ZMEW,Knockout,3
M-448-SHSB,T-601-IRKK,MX-33-ORFP,SK-03-YMIH,SK-03-YMIH,A-415-VUCA,Knockout,4
M-145-ELOS,T-601-IRKK,LA-10-QYGC,AM-14-OIUO,LA-10-QYGC,A-988-NGYH,Knockout,4
M-357-AFUR,T-601-IRKK,LK-18-NOKN,CR-83-OMOQ,CR-83-OMOQ,A-174-FIOU,Knockout,4
M-309-XFQH,T-601-IRKK,NZ-76-WYEI,CG-57-KABD,NZ-76-WYEI,A-846-UILI,Knockout,4
M-068-YDEE,T-601-IRKK,NZ-76-WYEI,LA-10-QYGC,NZ-76-WYEI,A-794-BPJV,Knockout,5
M-326-LWDN,T-601-IRKK,CR-83-OMOQ,SK-03-YMIH,CR-83-OMOQ,A-355-UJHG,Knockout,5
M-163-FWQI,T-601-IRKK,NZ-76-WYEI,CR-83-OMOQ,CR-83-OMOQ,A-404-PHDO,Final,6
M-076-MMKK,T-475-NRFN,GH-71-NSRF,MT-20-OITS,GH-71-NSRF,A-107-OZAY,Knockout,1
M-130-DCCR,T-475-NRFN,NI-25-MBLX,MA-39-SMRE,NI-25-MBLX,A-653-HSVC,Knockout,1
M-634-MWPA,T-475-NRFN,MU-19-DRUS,GQ-30-OMVO,MU-19-DRUS,A-875-XYXX,Knockout,1
M-201-ZRNW,T-475-NRFN,PK-25-GHNN,CR-35-DBMG,PK-25-GHNN,A-164-PTLV,Knockout,1
M-298-NLVH,T-475-NRFN,JM-72-ZFGM,TL-26-DSPQ,TL-26-DSPQ,A-585-QDOU,Knockout,1
M-175-HIVD,T-475-NRFN,IL-81-DHOY,PY-06-YSLX,IL-81-DHOY,A-497-RSND,Knockout,1
M-580-UTYQ,T-475-NRFN,SG-20-VHRI,VC-66-ZKRK,SG-20-VHRI,A-482-YSYR,Knockout,1
M-633-ZKXM,T-475-NRFN,EC-32-YUQD,RU-61-OZFH,RU-61-OZFH,A-643-PGGY,Knockout,1
M-956-LQZO,T-475-NRFN,MM-76-WSMR,UG-63-VKPB,UG-63-VKPB,A-285-RKWL,Knockout,1
M-378-BZCA,T-475-NRFN,HU-29-LUVY,NI-02-EOKQ,NI-02-EOKQ,A-771-ZNFJ,Knockout,1
M-822-MCDU,T-475-NRFN,AT-61-HQVT,TN-16-NZKV,AT-61-HQVT,A-072-OOEB,Knockout,1
M-784-WVGY,T-475-NRFN,IT-66-NPSB,PE-14-WDWO,PE-14-WDWO,A-497-RSND,Knockout,1
M-118-ELWP,T-475-NRFN,BF-35-YGKH,SV-02-YOYK,SV-02-YOYK,A-920-YIJT,Knockout,1
M-954-JIRK,T-475-NRFN,AD-66-QATC,BN-17-JUEZ,AD-66-QATC,A-930-CXBL,Knockout,1
M-658-UXWM,T-475-NRFN,MY-31-DTQW,ZM-66-GMRS,ZM-66-GMRS,A-046-LPRZ,Knockout,1
M-805-QEAB,T-475-NRFN,LC-92-ILTW,DK-20-JDCB,DK-20-JDCB,A-227-LKKU,Knockout,1
M-583-BPZI,T-475-NRFN,MU-19-DRUS,DK-20-JDCB,DK-20-JDCB,A-994-IXNI,Knockout,2
M-244-IVBR,T-475-NRFN,SG-20-VHRI,NI-02-EOKQ,SG-20-VHRI,A-479-ABQX,Knockout,2
M-017-SXHZ,T-475-NRFN,GH-71-NSRF,RU-61-OZFH,RU-61-OZFH,A-479-ABQX,Knockout,2
M-762-VMGI,T-475-NRFN,NI-25-MBLX,AD-66-QATC,NI-25-MBLX,A-133-ZXLE,Knockout,2
M-204-VTND,T-475-NRFN,AT-61-HQVT,ZM-66-GMRS,AT-61-HQVT,A-370-KAHS,Knockout,2
M-830-ZNVW,T-475-NRFN,PK-25-GHNN,PE-14-WDWO,PK-25-GHNN,A-107-OZAY,Knockout,2
M-951-QTPT,T-475-NRFN,IL-81-DHOY,UG-63-VKPB,IL-81-DHOY,A-404-PHDO,Knockout,2
M-454-OMEI,T-475-NRFN,SV-02-YOYK,TL-26-DSPQ,TL-26-DSPQ,A-475-CECH,Knockout,2
M-765-HWNP,T-475-NRFN,SG-20-VHRI,PK-25-GHNN,SG-20-VHRI,A-978-BMXJ,Knockout,3
M-020-BVUK,T-475-NRFN,AT-61-HQVT,IL-81-DHOY,IL-81-DHOY,A-994-IXNI,Knockout,3
M-555-FVQG,T-475-NRFN,RU-61-OZFH,NI-25-MBLX,NI-25-MBLX,A-543-NJWT,Knockout,3
M-359-NOJF,T-475-NRFN,TL-26-DSPQ,DK-20-JDCB,DK-20-JDCB,A-072-OOEB,Knockout,3
M-313-CKBE,T-475-NRFN,SG-20-VHRI,DK-20-JDCB,DK-20-JDCB,A-953-RXIU,Knockout,4
M-846-PIFP,T-475-NRFN,NI-25-MBLX,IL-81-DHOY,IL-81-DHOY,A-682-KGJO,Knockout,4
M-458-BLKX,T-475-NRFN,IL-81-DHOY,DK-20-JDCB,IL-81-DHOY,A-404-PHDO,Final,5
M-754-MJRW,T-651-DGCT,MD-77-JBPE,PK-33-KDBP,PK-33-KDBP,A-507-QWWG,Knockout,1
M-847-UUJE,T-651-DGCT,ZA-36-QCPK,TD-34-VZRG,ZA-36-QCPK,A-107-OZAY,Knockout,1
M-689-WIAI,T-651-DGCT,MW-01-ITZV,AO-60-KNMB,AO-60-KNMB,A-497-RSND,Knockout,1
M-924-PLJM,T-651-DGCT,NZ-33-LNWS,LS-11-LMRN,NZ-33-LNWS,A-994-IXNI,Knockout,1
M-574-APFJ,T-651-DGCT,TN-99-QVSB,BO-74-YNMW,BO-74-YNMW,A-689-FQUI,Knockout,1
M-454-ASNN,T-651-DGCT,PS-11-OCON,US-72-HGBZ,US-72-HGBZ,A-482-YSYR,Knockout,1
M-358-IFFK,T-651-DGCT,AZ-28-VWCU,MN-55-FJVX,AZ-28-VWCU,A-543-NJWT,Knockout,1
M-604-RHGX,T-651-DGCT,ZM-96-GNEC,ER-90-LGBN,ER-90-LGBN,A-174-FIOU,Knockout,1
M-904-YJIM,T-651-DGCT,PA-76-HJXE,GY-02-EHWB,GY-02-EHWB,A-448-DFTZ,Knockout,1
M-061-GDWI,T-651-DGCT,PW-01-HUVQ,LV-12-FOML,PW-01-HUVQ,A-400-WVNE,Knockout,1
M-147-BFMU,T-651-DGCT,BZ-68-YHUE,FJ-38-DFBK,FJ-38-DFBK,A-181-EAUL,Knockout,1
M-818-VAWH,T-651-DGCT,GY-71-QJQX,BH-50-QSRY,BH-50-QSRY,A-181-EAUL,Knockout,1
M-464-JHBU,T-651-DGCT,CG-66-NXHY,ZA-79-CPEN,ZA-79-CPEN,A-174-FIOU,Knockout,1
M-253-XJMD,T-651-DGCT,KW-53-IZAS,TG-03-HALH,TG-03-HALH,A-448-DFTZ,Knockout,1
M-185-MWHV,T-651-DGCT,MN-82-JNPN,PK-10-CQII,MN-82-JNPN,A-647-RJIK,Knockout,1
M-401-DVDS,T-651-DGCT,KN-14-NJRD,FI-18-FWJQ,FI-18-FWJQ,A-376-LHEG,Knockout,1
M-863-OACJ,T-651-DGCT,VN-11-RXWA,NG-94-JFGY,NG-94-JFGY,A-846-UILI,Knockout,1
M-612-AJEN,T-651-DGCT,TL-64-UELM,ES-88-DYQL,ES-88-DYQL,A-433-UIVZ,Knockout,1
M-075-WRTB,T-651-DGCT,ST-52-WNHQ,AM-85-GPCI,ST-52-WNHQ,A-584-EYAH,Knockout,1
M-027-YCSZ,T-651-DGCT,ZW-25-KSEE,SI-61-FBZB,ZW-25-KSEE,A-689-FQUI,Knockout,1
M-314-GRSI,T-651-DGCT,AM-68-GWDH,TO-48-PXGC,AM-68-GWDH,A-739-NXKI,Knockout,1
M-434-FCQS,T-651-DGCT,KH-67-QQAV,UG-10-ZAOH,UG-10-ZAOH,A-951-PQAX,Knockout,1
M-776-PIXF,T-651-DGCT,MY-38-UQSK,IQ-15-TKWO,IQ-15-TKWO,A-481-XDJY,Knockout,1
M-113-QWDD,T-651-DGCT,VC-57-BONQ,NZ-30-JOCM,VC-57-BONQ,A-426-GEMT,Knockout,1
M-479-PDSR,T-651-DGCT,NZ-13-IKUU,KW-22-XQDV,NZ-13-IKUU,A-072-OOEB,Knockout,1
M-779-FBVI,T-651-DGCT,CF-59-KOJQ,KG-17-STQW,CF-59-KOJQ,A-370-KAHS,Knockout,1
M-775-VNWT,T-651-DGCT,CG-37-NPAV,HN-35-FPTA,CG-37-NPAV,A-404-PHDO,Knockout,1
M-665-FSKG,T-651-DGCT,PW-68-ORKK,IL-26-LONT,IL-26-LONT,A-585-QDOU,Knockout,1
M-308-RUVF,T-651-DGCT,ZA-59-RSZJ,CD-02-ODUL,ZA-59-RSZJ,A-546-VWCY,Knockout,1
M-201-MFZM,T-651-DGCT,TJ-54-FTSW,AD-79-YSPZ,TJ-54-FTSW,A-733-AUEN,Knockout,1
M-506-JEXC,T-651-DGCT,GB-92-CNXD,FJ-82-QNSB,FJ-82-QNSB,A-174-FIOU,Knockout,1
M-518-TWXS,T-651-DGCT,RO-57-CCVB,FI-72-ZJHM,RO-57-CCVB,A-794-BPJV,Knockout,1
M-641-SVFP,T-651-DGCT,IQ-15-TKWO,ZA-79-CPEN,IQ-15-TKWO,A-370-KAHS,Knockout,2
M-304-EBEQ,T-651-DGCT,UG-10-ZAOH,PK-33-KDBP,PK-33-KDBP,A-846-UILI,Knockout,2
M-341-RRLU,T-651-DGCT,CF-59-KOJQ,FJ-38-DFBK,CF-59-KOJQ,A-174-FIOU,Knockout,2
M-018-SNKG,T-651-DGCT,BH-50-QSRY,IL-26-LONT,BH-50-QSRY,A-355-UJHG,Knockout,2
M-144-JDXJ,T-651-DGCT,ER-90-LGBN,PW-01-HUVQ,PW-01-HUVQ,A-174-FIOU,Knockout,2
M-905-DKGQ,T-651-DGCT,VC-57-BONQ,NZ-33-LNWS,VC-57-BONQ,A-988-NGYH,Knockout,2
M-160-QEOZ,T-651-DGCT,FJ-82-QNSB,US-72-HGBZ,FJ-82-QNSB,A-370-BBYP,Knockout,2
M-188-MPND,T-651-DGCT,MN-82-JNPN,TJ-54-FTSW,TJ-54-FTSW,A-426-GEMT,Knockout,2
M-139-VZXT,T-651-DGCT,NZ-13-IKUU,BO-74-YNMW,BO-74-YNMW,A-400-WVNE,Knockout,2
M-910-DCSC,T-651-DGCT,ES-88-DYQL,ST-52-WNHQ,ST-52-WNHQ,A-953-RXIU,Knockout,2
M-005-GOOJ,T-651-DGCT,RO-57-CCVB,GY-02-EHWB,GY-02-EHWB,A-037-PABZ,Knockout,2
M-270-GXET,T-651-DGCT,CG-37-NPAV,AO-60-KNMB,CG-37-NPAV,A-038-HPER,Knockout,2
M-338-TMGX,T-651-DGCT,TG-03-HALH,FI-18-FWJQ,TG-03-HALH,A-426-GEMT,Knockout,2
M-949-BOUA,T-651-DGCT,ZA-36-QCPK,AM-68-GWDH,AM-68-GWDH,A-370-BBYP,Knockout,2
M-262-ZRWA,T-651-DGCT,NG-94-JFGY,AZ-28-VWCU,NG-94-JFGY,A-037-PABZ,Knockout,2
M-692-QQXO,T-651-DGCT,ZA-59-RSZJ,ZW-25-KSEE,ZW-25-KSEE,A-964-FAZS,Knockout,2
M-292-ZQMZ,T-651-DGCT,IQ-15-TKWO,CF-59-KOJQ,CF-59-KOJQ,A-072-OOEB,Knockout,3
M-818-NGAW,T-651-DGCT,TG-03-HALH,ZW-25-KSEE,TG-03-HALH,A-481-XDJY,Knockout,3
M-137-PSMW,T-651-DGCT,VC-57-BONQ,GY-02-EHWB,VC-57-BONQ,A-771-ZNFJ,Knockout,3
M-989-CNEQ,T-651-DGCT,PW-01-HUVQ,AM-68-GWDH,PW-01-HUVQ,A-647-RJIK,Knockout,3
M-577-NPVG,T-651-DGCT,TJ-54-FTSW,CG-37-NPAV,CG-37-NPAV,A-415-VUCA,Knockout,3
M-844-BOEG,T-651-DGCT,PK-33-KDBP,NG-94-JFGY,NG-94-JFGY,A-951-PQAX,Knockout,3
M-986-HUNI,T-651-DGCT,FJ-82-QNSB,BH-50-QSRY,BH-50-QSRY,A-994-IXNI,Knockout,3
M-749-AAXT,T-651-DGCT,BO-74-YNMW,ST-52-WNHQ,BO-74-YNMW,A-426-GEMT,Knockout,3
M-024-RTPF,T-651-DGCT,BO-74-YNMW,BH-50-QSRY,BH-50-QSRY,A-164-PTLV,Knockout,4
M-357-DTWT,T-651-DGCT,VC-57-BONQ,NG-94-JFGY,VC-57-BONQ,A-482-YSYR,Knockout,4
M-637-MYWD,T-651-DGCT,CF-59-KOJQ,TG-03-HALH,TG-03-HALH,A-951-PQAX,Knockout,4
M-105-NARF,T-651-DGCT,CG-37-NPAV,PW-01-HUVQ,PW-01-HUVQ,A-733-AUEN,Knockout,4
M-635-NEUF,T-651-DGCT,BH-50-QSRY,VC-57-BONQ,VC-57-BONQ,A-205-LUPN,Knockout,5
M-370-RCFT,T-651-DGCT,PW-01-HUVQ,TG-03-HALH,PW-01-HUVQ,A-426-GEMT,Knockout,5
M-144-CNHM,T-651-DGCT,VC-57-BONQ,PW-01-HUVQ,PW-01-HUVQ,A-806-WBOK,Final,6
M-296-IQGX,T-128-QFBO,RU-42-UQJD,KP-41-IPDM,KP-41-IPDM,A-479-ABQX,Knockout,1
M-393-SPSO,T-128-QFBO,BD-82-HULJ,NE-66-ZGPR,BD-82-HULJ,A-794-BPJV,Knockout,1
M-634-GVFZ,T-128-QFBO,VN-82-NGQW,KN-14-FVCJ,KN-14-FVCJ,A-448-DFTZ,Knockout,1
M-672-RBLR,T-128-QFBO,IL-59-EEHA,SR-81-VWAM,SR-81-VWAM,A-964-FAZS,Knockout,1
M-310-EWEJ,T-128-QFBO,CO-04-ABZT,BF-21-LCHW,CO-04-ABZT,A-585-QDOU,Knockout,1
M-654-DLOG,T-128-QFBO,MD-14-SDGN,SD-28-AOMS,SD-28-AOMS,A-110-ZOXW,Knockout,1
M-011-GBZA,T-128-QFBO,BO-28-UZGW,AT-29-JFKS,BO-28-UZGW,A-479-ABQX,Knockout,1
M-258-KZFO,T-128-QFBO,PL-36-HMRX,NG-47-ACZZ,PL-36-HMRX,A-037-PABZ,Knockout,1
M-197-HUTY,T-128-QFBO,UY-66-LNVB,MT-69-ITDO,UY-66-LNVB,A-821-IGTM,Knockout,1
M-172-DWBV,T-128-QFBO,BN-84-ZJBF,AD-66-QATC,AD-66-QATC,A-205-LUPN,Knockout,1
M-248-MRUT,T-128-QFBO,VN-96-RDGX,NO-65-LJMU,VN-96-RDGX,A-458-UQCQ,Knockout,1
M-466-VSPF,T-128-QFBO,CG-35-HBHB,MU-19-DRUS,CG-35-HBHB,A-448-DFTZ,Knockout,1
M-920-OKGN,T-128-QFBO,MX-69-SPDW,SC-05-ZGYQ,MX-69-SPDW,A-641-VEEM,Knockout,1
M-184-SNTB,T-128-QFBO,BR-83-VHME,SO-47-XLJH,BR-83-VHME,A-481-XDJY,Knockout,1
M-342-RHPJ,T-128-QFBO,GE-70-ZYKN,BY-43-PMAH,GE-70-ZYKN,A-707-DMNM,Knockout,1
M-370-IKUD,T-128-QFBO,GE-48-EBJN,MZ-21-BDAZ,GE-48-EBJN,A-433-UIVZ,Knockout,1
M-337-LGRH,T-128-QFBO,BO-28-UZGW,MX-69-SPDW,BO-28-UZGW,A-543-NJWT,Knockout,2
M-277-KTWV,T-128-QFBO,KN-14-FVCJ,KP-41-IPDM,KN-14-FVCJ,A-193-MODO,Knockout,2
M-846-MVER,T-128-QFBO,SD-28-AOMS,PL-36-HMRX,PL-36-HMRX,A-205-LUPN,Knockout,2
M-820-NZII,T-128-QFBO,VN-96-RDGX,AD-66-QATC,VN-96-RDGX,A-370-KAHS,Knockout,2
M-544-MYGX,T-128-QFBO,CO-04-ABZT,UY-66-LNVB,UY-66-LNVB,A-227-LKKU,Knockout,2
M-674-HUTG,T-128-QFBO,BD-82-HULJ,GE-48-EBJN,BD-82-HULJ,A-497-VXCO,Knockout,2
M-718-RLNK,T-128-QFBO,GE-70-ZYKN,BR-83-VHME,GE-70-ZYKN,A-771-ZNFJ,Knockout,2
M-965-LRIY,T-128-QFBO,SR-81-VWAM,CG-35-HBHB,SR-81-VWAM,A-584-EYAH,Knockout,2
M-788-BMQK,T-128-QFBO,UY-66-LNVB,BD-82-HULJ,BD-82-HULJ,A-641-VEEM,Knockout,3
M-528-PHPB,T-128-QFBO,BO-28-UZGW,KN-14-FVCJ,BO-28-UZGW,A-113-OQGW,Knockout,3
M-372-NSXN,T-128-QFBO,GE-70-ZYKN,PL-36-HMRX,PL-36-HMRX,A-370-KAHS,Knockout,3
M-202-RVIM,T-128-QFBO,VN-96-RDGX,SR-81-VWAM,VN-96-RDGX,A-585-QDOU,Knockout,3
M-418-DRON,T-128-QFBO,VN-96-RDGX,PL-36-HMRX,PL-36-HMRX,A-046-LPRZ,Knockout,4
M-756-YQWJ,T-128-QFBO,BD-82-HULJ,BO-28-UZGW,BD-82-HULJ,A-964-FAZS,Knockout,4
M-675-HISB,T-128-QFBO,BD-82-HULJ,PL-36-HMRX,PL-36-HMRX,A-546-VWCY,Final,5
M-909-LACA,T-416-PIAJ,UZ-02-WYSS,LY-60-RNOT,UZ-02-WYSS,A-964-FAZS,Knockout,1
M-360-EFUF,T-416-PIAJ,LC-64-CXCA,AL-82-QXDP,AL-82-QXDP,A-482-YSYR,Knockout,1
M-244-MKXR,T-416-PIAJ,NL-83-QBWX,BJ-13-XTDN,BJ-13-XTDN,A-682-KGJO,Knockout,1
M-633-QHNI,T-416-PIAJ,KP-84-JABW,CD-85-DVEZ,KP-84-JABW,A-174-FIOU,Knockout,1
M-396-LOEA,T-416-PIAJ,CM-76-KPPK,AO-18-FTBD,CM-76-KPPK,A-107-OZAY,Knockout,1
M-321-CBLM,T-416-PIAJ,KI-84-HMSI,MD-51-GMWM,MD-51-GMWM,A-576-ZMEW,Knockout,1
M-663-RRUX,T-416-PIAJ,ME-61-ZIHS,TM-36-OUZD,TM-36-OUZD,A-481-XDJY,Knockout,1
M-614-ZHZS,T-416-PIAJ,SC-53-QRHA,UZ-13-DHOJ,SC-53-QRHA,A-546-VWCY,Knockout,1
M-245-FTUF,T-416-PIAJ,AL-82-QXDP,TM-36-OUZD,AL-82-QXDP,A-113-OQGW,Knockout,2
M-906-ADIX,T-416-PIAJ,UZ-02-WYSS,KP-84-JABW,KP-84-JABW,A-920-YIJT,Knockout,2
M-300-ISNP,T-416-PIAJ,BJ-13-XTDN,CM-76-KPPK,BJ-13-XTDN,A-806-WBOK,Knockout,2
M-914-BYZY,T-416-PIAJ,SC-53-QRHA,MD-51-GMWM,MD-51-GMWM,A-212-YSGP,Knockout,2
M-143-MVOK,T-416-PIAJ,KP-84-JABW,BJ-13-XTDN,BJ-13-XTDN,A-455-RFSN,Knockout,3
M-535-HWBS,T-416-PIAJ,AL-82-QXDP,MD-51-GMWM,MD-51-GMWM,A-771-ZNFJ,Knockout,3
M-701-KVDP,T-416-PIAJ,BJ-13-XTDN,MD-51-GMWM,MD-51-GMWM,A-444-FJOY,Final,4
M-484-MPLJ,T-883-QMFJ,UG-49-LOXR,NL-34-ZMVO,UG-49-LOXR,A-288-AQQN,Knockout,1
M-415-QVMI,T-883-QMFJ,NO-84-DPEU,LA-84-WLTS,NO-84-DPEU,A-133-ZXLE,Knockout,1
M-393-FUPH,T-883-QMFJ,HR-41-NCFI,CV-99-FGNW,HR-41-NCFI,A-978-BMXJ,Knockout,1
M-006-SGBQ,T-883-QMFJ,LC-66-IISK,ST-54-EPNN,ST-54-EPNN,A-164-PTLV,Knockout,1
M-919-BBWE,T-883-QMFJ,AZ-28-VWCU,RU-32-XPJU,AZ-28-VWCU,A-404-PHDO,Knockout,1
M-286-FEWG,T-883-QMFJ,BA-77-KJDP,VU-55-UOPU,VU-55-UOPU,A-978-BMXJ,Knockout,1
M-667-MIAD,T-883-QMFJ,HR-92-EXFA,QA-66-BHRX,HR-92-EXFA,A-400-WVNE,Knockout,1
M-915-YKBR,T-883-QMFJ,RU-15-XKLL,UZ-68-JHLD,UZ-68-JHLD,A-707-DMNM,Knockout,1
M-908-VCRI,T-883-QMFJ,PA-36-PQVX,VU-48-PERH,PA-36-PQVX,A-370-BBYP,Knockout,1
M-583-GCGG,T-883-QMFJ,HN-28-BCEI,MK-47-WMMM,HN-28-BCEI,A-415-VUCA,Knockout,1
M-546-XVYH,T-883-QMFJ,IQ-75-UUPG,CL-65-CKDM,IQ-75-UUPG,A-072-OOEB,Knockout,1
M-076-EHAP,T-883-QMFJ,CO-98-BBWZ,ZW-81-MWBL,ZW-81-MWBL,A-285-OMXX,Knockout,1
M-387-MZIA,T-883-QMFJ,GR-09-NTDK,JP-67-GWEN,JP-67-GWEN,A-930-CXBL,Knockout,1
M-537-UFPX,T-883-QMFJ,MH-78-MTLN,AL-47-MJNI,MH-78-MTLN,A-951-PQAX,Knockout,1
M-639-GKPJ,T-883-QMFJ,CM-76-KPPK,SE-18-ERER,SE-18-ERER,A-107-OZAY,Knockout,1
M-970-MVLZ,T-883-QMFJ,PH-90-YDPQ,BN-84-ZJBF,PH-90-YDPQ,A-280-BQZY,Knockout,1
M-038-FLQF,T-883-QMFJ,BT-60-DLZF,KH-82-ICJX,BT-60-DLZF,A-415-VUCA,Knockout,1
M-303-DWTJ,T-883-QMFJ,VU-94-ZNFC,SI-76-PKYV,VU-94-ZNFC,A-404-PHDO,Knockout,1
M-337-DJRJ,T-883-QMFJ,BR-17-WKTL,PK-10-CQII,BR-17-WKTL,A-497-RSND,Knockout,1
M-415-UOPN,T-883-QMFJ,UZ-76-PUIL,IT-81-JRGZ,UZ-76-PUIL,A-113-OQGW,Knockout,1
M-384-HUNV,T-883-QMFJ,HU-50-YFUY,TM-03-POTS,HU-50-YFUY,A-133-ZXLE,Knockout,1
M-161-ZQFO,T-883-QMFJ,VC-54-LRXM,SK-12-KOCI,VC-54-LRXM,A-930-CXBL,Knockout,1
M-445-KXFH,T-883-QMFJ,GD-59-RSVK,IT-66-NPSB,IT-66-NPSB,A-653-HSVC,Knockout,1
M-019-WNAF,T-883-QMFJ,TM-03-EJBB,BR-53-KGTH,TM-03-EJBB,A-636-BSBV,Knockout,1
M-361-BGUW,T-883-QMFJ,DM-18-FUBG,SN-41-TRJN,SN-41-TRJN,A-193-MODO,Knockout,1
